Temperature,Humidity,CO2
24.2999999899417,64.2000000335276,424.99999986589
23.9999999597669,65.2000001106411,421.00000321865
23.6000000402331,66.2999998893589,452.99999678135
23.3000000100583,66.9999999765307,433.000000670552
23.2,67.5,440.0
22.8999999932945,68.4999999865889,446.999998927117
22.800000013411,68.3000000268221,431.000002145767
22.7000000067055,68.499999986589,425.000000402331
22.7999999966472,68.5,443.999999362975
23.0000000067055,67.6999999329448,431.999999798834
23.2000000301748,65.6999999698252,425.999999396503
23.4999999698252,65.4000000301749,420.000000603497
23.4000000033528,65.5999999932945,425.999999798834
23.3,65.6,421.0
23.2000000223517,65.6999999351799,417.000000223517
23.5333333482345,64.73333329012,420.333333482345
23.8666666741172,63.76666664506,423.666666741172
24.1999999888241,62.80000003241,426.999999888241
24.2000000100583,61.0999999698251,424.999999597669
24.5000000402331,60.1999998290092,413.000002212822
24.8999999597669,58.5000001709908,434.999997787178
25.299999986589,57.5000000335276,401.000001139939
25.5,56.4,398.0
25.3000000201166,55.0999999798834,393.999999463558
25.5999999597669,54.8000000402331,386.000001072883
25.6999999932945,53.0000001206994,408.99999845773
25.7999999966472,53.9999999664724,397.000000402331
25.9,52.7000000033528,408.99999986589
25.8999999698252,52.8000001307577,404.999999899417
25.6000000301748,54.0999998692423,404.000000100583
25.5000000033528,54.5999999832362,402.000000067055
25.2,54.3,388.0
24.9000000268221,55.1000000067055,389.000001072883
25.2999999463558,55.199999986589,404.999997854233
25.5999999798834,53.9000000871718,414.999999329448
25.6999999966472,53.2000000234693,406.000000301749
26.0999999966472,54.0999999597669,402.0
25.9999999396503,52.9000000603497,402.000000301748
25.4000000603497,53.4999999396503,404.999999698252
25.3000000033528,54.3999999698251,405.0
25.1,54.4,406.0
25.1999999664724,55.2000000469387,398.99999986589
24.7000000670552,55.8999999061227,397.000000268221
24.4000000201166,57.4999998927116,399.999999798834
24.3000000033528,58.9999999497086,410.999999631196
24.1999999899417,59.4999999832362,413.999999698251
23.9000000402331,58.9999999497086,405.000000603497
24.2999999597669,58.5000000502914,410.999999396503
24.2000000033528,57.4000000368804,411.999999966472
24.0,58.1,413.0
24.200000013411,57.5999999664724,416.000000402331
24.3999999731779,57.1000000670552,421.999999195337
24.200000013411,56.7000000268221,404.000001206994
23.9000000100583,57.1999999832362,404.0
24.0,57.4000000268221,414.000000201166
24.0,58.1999999899417,419.999998994172
24.0,58.1000000100583,410.000001005828
24.0,58.0000000033528,419.999999664724
23.9,58.6,427.0
23.7999999798834,59.4000000536442,426.999999195337
23.5000000402331,60.1999998927117,415.000001609325
23.300000013411,60.9999999463558,428.999999061227
23.3999999966472,61.6999999765307,428.000000033528
23.2999999932945,62.500000013411,425.000000402331
23.0999999899417,62.9000001005828,436.999998290092
23.0000000100583,63.8999998994172,420.000001709908
22.9000000033528,64.8999999664724,423.99999986589
22.9,65.1,421.0
22.9000000201166,64.799999986589,437.999999128282
23.1999999597669,64.6000000268221,425.000001743435
23.2,64.6,425.999999932945
23.2999999966472,64.7999999932945,434.999999698251
23.0000000067055,65.4000000033528,423.000000402331
23.2,65.4999999899417,434.99999929592
23.2,65.4000000100583,428.00000070408
23.2999999966472,65.2000000067055,429.999999932945
23.3,65.0,435.0
23.600000013411,64.5999999731779,436.999999396503
23.7999999731779,64.2000000536442,428.000001206994
24.1999999731779,62.6000001072884,421.000000469387
24.2,62.0000000201166,432.999999597669
24.2000000100583,62.5999999664724,416.000000268221
24.5,61.599999929592,424.000000905245
24.5,60.900000070408,432.999999094755
24.2000000100583,61.0999999932945,419.000000469387
24.0,62.3,421.0
23.9,63.1000000067055,420.000001139939
23.9,63.199999986589,436.999997720123
23.6000000201166,63.9999999463558,421.000001072884
23.6999999966472,64.2999999899417,431.999999631196
23.9000000167638,62.8999999530613,425.999999798834
24.3999999899417,61.4999999698252,420.0
24.3000000100583,61.2000000301748,420.0
24.0000000100583,61.6999999832362,429.999999664724
23.9,62.4,419.0
23.7000000067055,62.8,422.000000335276
23.799999986589,62.8,426.999999329448
23.8999999932945,63.0999999798834,422.000000335276
23.9999999966472,62.700000013411,431.999999664724
24.2000000033528,62.8,432.999999698251
24.2999999798834,62.8000000301748,424.000001307577
24.1000000201166,63.0999999698252,436.999998692423
24.1,63.5999999832362,427.000000335276
24.0,64.0,440.0
23.8999999798834,64.4000000737608,442.00000013411
23.6000000402331,65.4999998524785,443.999999731779
23.5000000067055,65.6999999865889,439.000000335276
23.4000000033528,66.4999999731779,431.000000268221
23.2000000033528,67.0000000134111,438.999999832362
23.2999999798834,67.400000070408,434.000001206994
23.1000000201166,68.099999929592,445.999998793006
23.1,68.3999999899417,446.0
22.8,69.0,447.0
22.7999999798834,69.4000000201166,452.999999932945
22.5000000402331,69.6999999597669,452.00000013411
22.5,70.2999999597669,453.99999986589
22.4000000033528,70.8999999798834,448.000000201166
